metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,metric_id,seen_num_over_denom,all_num_over_denom
COLORECTAL,1236,2113,58.495,1383,2754,50.2178,6564,6565,273,1,3/13/2017 0:00,2063,0.58495,0.502178
COLORECTAL,1236,2113,58.495,1384,2753,50.2724,6564,6565,273,1,3/14/2017 0:00,2063,0.58495,0.502724
COLORECTAL,1237,2114,58.5146,1385,2756,50.2539,6564,6565,273,1,3/15/2017 0:00,2063,0.585146,0.502539
COLORECTAL,1238,2114,58.5619,1384,2755,50.2359,6564,6565,273,1,3/16/2017 0:00,2063,0.585619,0.502359
COLORECTAL,1237,2114,58.5146,1383,2754,50.2178,6564,6565,273,1,3/17/2017 0:00,2063,0.585146,0.502178
COLORECTAL,1233,2110,58.436,1380,2753,50.1271,6564,6565,273,1,3/19/2017 0:00,2063,0.58436,0.501271
COLORECTAL,1235,2111,58.503,1380,2756,50.0725,6564,6565,273,1,3/20/2017 0:00,2063,0.58503,0.500725
COLORECTAL,1234,2111,58.4557,1381,2755,50.127,6564,6565,273,1,3/21/2017 0:00,2063,0.584557,0.50127
COLORECTAL,1235,2109,58.5585,1382,2755,50.1633,6564,6565,273,1,3/22/2017 0:00,2063,0.585585,0.501633
COLORECTAL,1235,2112,58.4753,1382,2755,50.1633,6564,6565,273,1,3/23/2017 0:00,2063,0.584753,0.501633
COLORECTAL,1233,2112,58.3806,1380,2750,50.1818,6564,6565,273,1,3/24/2017 0:00,2063,0.583806,0.501818
COLORECTAL,1233,2112,58.3806,1381,2752,50.1816,6564,6565,273,1,3/26/2017 0:00,2063,0.583806,0.501816
COLORECTAL,1236,2116,58.412,1381,2755,50.127,6564,6565,273,1,3/27/2017 0:00,2063,0.58412,0.50127
COLORECTAL,1235,2116,58.3648,1383,2756,50.1814,6564,6565,273,1,3/28/2017 0:00,2063,0.583648,0.501814
COLORECTAL,1237,2119,58.3765,1383,2757,50.1632,6564,6565,273,1,3/29/2017 0:00,2063,0.583765,0.501632
COLORECTAL,1237,2124,58.2391,1382,2734,50.5486,6564,6565,273,1,3/30/2017 0:00,2063,0.582391,0.505486
COLORECTAL,1238,2125,58.2588,1383,2728,50.6964,6564,6565,273,1,3/31/2017 0:00,2063,0.582588,0.506964
COLORECTAL,1237,2125,58.2117,1382,2728,50.6598,6564,6565,273,1,4/2/2017 0:00,2063,0.582117,0.506598
COLORECTAL,1238,2130,58.122,1383,2714,50.9579,6564,6565,273,1,4/3/2017 0:00,2063,0.58122,0.509579
COLORECTAL,1236,2127,58.11,1374,2671,51.4414,6564,6565,273,1,4/4/2017 0:00,2063,0.5811,0.514414
COLORECTAL,1240,2128,58.2706,1376,2632,52.2796,6564,6565,273,1,4/5/2017 0:00,2063,0.582706,0.522796
COLORECTAL,1241,2128,58.3176,1375,2631,52.2614,6564,6565,273,1,4/6/2017 0:00,2063,0.583176,0.522614
COLORECTAL,1240,2129,58.2433,1374,2601,52.8258,6564,6565,273,1,4/7/2017 0:00,2063,0.582433,0.528258
COLORECTAL,1239,2126,58.2784,1374,2592,53.0092,6564,6565,273,1,4/9/2017 0:00,2063,0.582784,0.530092
COLORECTAL,1241,2128,58.3176,1373,2565,53.5282,6564,6565,273,1,4/10/2017 0:00,2063,0.583176,0.535282
COLORECTAL,1241,2128,58.3176,1373,2565,53.5282,6564,6565,273,1,4/11/2017 0:00,2063,0.583176,0.535282
COLORECTAL,1250,2135,58.548,1378,2570,53.6186,6564,6565,273,1,4/12/2017 0:00,2063,0.58548,0.536186
COLORECTAL,1252,2134,58.6691,1378,2564,53.7441,6564,6565,273,1,4/13/2017 0:00,2063,0.586691,0.537441
COLORECTAL,1251,2134,58.6223,1378,2561,53.8071,6564,6565,273,1,4/14/2017 0:00,2063,0.586223,0.538071
COLORECTAL,1247,2129,58.572,1374,2561,53.6509,6564,6565,273,1,4/16/2017 0:00,2063,0.58572,0.536509
COLORECTAL,1248,2130,58.5915,1374,2558,53.7138,6564,6565,273,1,4/17/2017 0:00,2063,0.585915,0.537138
COLORECTAL,1249,2129,58.666,1376,2559,53.771,6564,6565,273,1,4/18/2017 0:00,2063,0.58666,0.53771
COLORECTAL,1250,2130,58.6854,1378,2558,53.8702,6564,6565,273,1,4/19/2017 0:00,2063,0.586854,0.538702
COLORECTAL,1249,2130,58.6384,1378,2558,53.8702,6564,6565,273,1,4/20/2017 0:00,2063,0.586384,0.538702
COLORECTAL,1250,2134,58.5754,1378,2556,53.9123,6564,6565,273,1,4/21/2017 0:00,2063,0.585754,0.539123
COLORECTAL,1248,2132,58.5365,1378,2556,53.9123,6564,6565,273,1,4/23/2017 0:00,2063,0.585365,0.539123
COLORECTAL,1248,2126,58.7017,1378,2551,54.018,6564,6565,273,1,4/24/2017 0:00,2063,0.587017,0.54018
COLORECTAL,1248,2125,58.7294,1378,2552,53.9968,6564,6565,273,1,4/25/2017 0:00,2063,0.587294,0.539968
COLORECTAL,1249,2130,58.6384,1378,2552,53.9968,6564,6565,273,1,4/26/2017 0:00,2063,0.586384,0.539968
COLORECTAL,1252,2132,58.7242,1381,2552,54.1144,6564,6565,273,1,4/27/2017 0:00,2063,0.587242,0.541144
COLORECTAL,1251,2134,58.6223,1380,2552,54.0752,6564,6565,273,1,4/28/2017 0:00,2063,0.586223,0.540752
COLORECTAL,1247,2133,58.4622,1377,2553,53.9365,6564,6565,273,1,4/30/2017 0:00,2063,0.584622,0.539365
COLORECTAL,1245,2134,58.3411,1375,2553,53.8582,6564,6565,273,1,5/1/2017 0:00,2063,0.583411,0.538582
COLORECTAL,1243,2130,58.3568,1376,2553,53.8973,6564,6565,273,1,5/2/2017 0:00,2063,0.583568,0.538973
COLORECTAL,1241,2127,58.345,1374,2551,53.8612,6564,6565,273,1,5/3/2017 0:00,2063,0.58345,0.538612
COLORECTAL,1241,2127,58.345,1374,2552,53.8401,6564,6565,273,1,5/4/2017 0:00,2063,0.58345,0.538401
COLORECTAL,1241,2126,58.3725,1374,2550,53.8823,6564,6565,273,1,5/5/2017 0:00,2063,0.583725,0.538823
COLORECTAL,1240,2124,58.3804,1373,2550,53.8431,6564,6565,273,1,5/7/2017 0:00,2063,0.583804,0.538431
COLORECTAL,1240,2127,58.298,1372,2552,53.7617,6564,6565,273,1,5/8/2017 0:00,2063,0.58298,0.537617
COLORECTAL,1241,2126,58.3725,1374,2554,53.7979,6564,6565,273,1,5/9/2017 0:00,2063,0.583725,0.537979
COLORECTAL,1246,2130,58.4976,1376,2551,53.9396,6564,6565,273,1,5/10/2017 0:00,2063,0.584976,0.539396
COLORECTAL,1247,2132,58.4896,1378,2554,53.9545,6564,6565,273,1,5/11/2017 0:00,2063,0.584896,0.539545
COLORECTAL,1245,2128,58.5056,1378,2553,53.9757,6564,6565,273,1,5/13/2017 0:00,2063,0.585056,0.539757
COLORECTAL,1241,2125,58.4,1375,2552,53.8793,6564,6565,273,1,5/15/2017 0:00,2063,0.584,0.538793
COLORECTAL,1243,2127,58.4391,1376,2551,53.9396,6564,6565,273,1,5/16/2017 0:00,2063,0.584391,0.539396
COLORECTAL,1244,2126,58.5136,1377,2550,54,6564,6565,273,1,5/17/2017 0:00,2063,0.585136,0.54
COLORECTAL,1246,2124,58.6629,1381,2551,54.1356,6564,6565,273,1,5/18/2017 0:00,2063,0.586629,0.541356
COLORECTAL,1248,2124,58.757,1381,2552,54.1144,6564,6565,273,1,5/19/2017 0:00,2063,0.58757,0.541144
COLORECTAL,1247,2123,58.7376,1380,2551,54.0964,6564,6565,273,1,5/20/2017 0:00,2063,0.587376,0.540964
COLORECTAL,1244,2116,58.7901,1379,2550,54.0784,6564,6565,273,1,5/22/2017 0:00,2063,0.587901,0.540784
COLORECTAL,1246,2117,58.8568,1381,2551,54.1356,6564,6565,273,1,5/23/2017 0:00,2063,0.588568,0.541356
COLORECTAL,1251,2118,59.0651,1383,2551,54.214,6564,6565,273,1,5/24/2017 0:00,2063,0.590651,0.54214
COLORECTAL,1250,2114,59.1296,1382,2544,54.3238,6564,6565,273,1,5/25/2017 0:00,2063,0.591296,0.543238
COLORECTAL,1251,2116,59.1209,1383,2545,54.3418,6564,6565,273,1,5/26/2017 0:00,2063,0.591209,0.543418
COLORECTAL,1252,2118,59.1123,1383,2546,54.3205,6564,6565,273,1,5/27/2017 0:00,2063,0.591123,0.543205
COLORECTAL,1251,2116,59.1209,1383,2546,54.3205,6564,6565,273,1,5/29/2017 0:00,2063,0.591209,0.543205
COLORECTAL,1247,2115,58.9598,1379,2545,54.1846,6564,6565,273,1,5/30/2017 0:00,2063,0.589598,0.541846
COLORECTAL,1249,2115,59.0543,1380,2544,54.2452,6564,6565,273,1,5/31/2017 0:00,2063,0.590543,0.542452
COLORECTAL,1251,2114,59.1769,1383,2543,54.3845,6564,6565,273,1,6/1/2017 0:00,2063,0.591769,0.543845
COLORECTAL,1256,2113,59.4415,1386,2544,54.4811,6564,6565,273,1,6/2/2017 0:00,2063,0.594415,0.544811
COLORECTAL,1257,2113,59.4888,1386,2543,54.5025,6564,6565,273,1,6/3/2017 0:00,2063,0.594888,0.545025
COLORECTAL,1254,2111,59.4031,1384,2542,54.4453,6564,6565,273,1,6/4/2017 0:00,2063,0.594031,0.544453
COLORECTAL,1254,2115,59.2907,1382,2542,54.3666,6564,6565,273,1,6/6/2017 0:00,2063,0.592907,0.543666
COLORECTAL,1253,2114,59.2715,1381,2540,54.37,6564,6565,273,1,6/7/2017 0:00,2063,0.592715,0.5437
COLORECTAL,1259,2120,59.3867,1385,2540,54.5275,6564,6565,273,1,6/8/2017 0:00,2063,0.593867,0.545275
COLORECTAL,1260,2120,59.4339,1387,2540,54.6062,6564,6565,273,1,6/9/2017 0:00,2063,0.594339,0.546062
COLORECTAL,1260,2124,59.322,1388,2542,54.6026,6564,6565,273,1,6/10/2017 0:00,2063,0.59322,0.546026
COLORECTAL,1255,2118,59.254,1388,2542,54.6026,6564,6565,273,1,6/12/2017 0:00,2063,0.59254,0.546026
COLORECTAL,1253,2117,59.1875,1388,2543,54.5812,6564,6565,273,1,6/13/2017 0:00,2063,0.591875,0.545812
COLORECTAL,1257,2116,59.4045,1389,2542,54.642,6564,6565,273,1,6/14/2017 0:00,2063,0.594045,0.54642
COLORECTAL,1259,2117,59.4709,1389,2541,54.6635,6564,6565,273,1,6/15/2017 0:00,2063,0.594709,0.546635
COLORECTAL,1258,2117,59.4237,1388,2536,54.7318,6564,6565,273,1,6/16/2017 0:00,2063,0.594237,0.547318
COLORECTAL,1257,2116,59.4045,1388,2535,54.7534,6564,6565,273,1,6/17/2017 0:00,2063,0.594045,0.547534
COLORECTAL,1256,2115,59.3853,1388,2536,54.7318,6564,6565,273,1,6/19/2017 0:00,2063,0.593853,0.547318
COLORECTAL,1256,2117,59.3292,1388,2537,54.7102,6564,6565,273,1,6/20/2017 0:00,2063,0.593292,0.547102
COLORECTAL,1258,2118,59.3956,1389,2538,54.7281,6564,6565,273,1,6/21/2017 0:00,2063,0.593956,0.547281
COLORECTAL,1255,2116,59.31,1390,2538,54.7675,6564,6565,273,1,6/22/2017 0:00,2063,0.5931,0.547675
COLORECTAL,1254,2118,59.2067,1389,2540,54.685,6564,6565,273,1,6/23/2017 0:00,2063,0.592067,0.54685
COLORECTAL,1256,2117,59.3292,1391,2541,54.7422,6564,6565,273,1,6/24/2017 0:00,2063,0.593292,0.547422
COLORECTAL,1255,2115,59.338,1390,2540,54.7244,6564,6565,273,1,6/26/2017 0:00,2063,0.59338,0.547244
COLORECTAL,1254,2115,59.2907,1389,2539,54.7065,6564,6565,273,1,6/27/2017 0:00,2063,0.592907,0.547065
COLORECTAL,1268,2140,59.2523,1407,2575,54.6407,6564,6565,273,1,6/28/2017 0:00,2063,0.592523,0.546407
COLORECTAL,1289,2167,59.4831,1427,2612,54.6324,6564,6565,273,1,6/29/2017 0:00,2063,0.594831,0.546324
COLORECTAL,1299,2191,59.2879,1441,2649,54.3978,6564,6565,273,1,6/30/2017 0:00,2063,0.592879,0.543978
COLORECTAL,1303,2192,59.4434,1446,2653,54.5043,6564,6565,273,1,7/1/2017 0:00,2063,0.594434,0.545043
COLORECTAL,1303,2191,59.4705,1446,2653,54.5043,6564,6565,273,1,7/3/2017 0:00,2063,0.594705,0.545043
COLORECTAL,1359,2280,59.6052,1507,2762,54.5619,6564,6565,273,1,7/4/2017 0:00,2063,0.596052,0.545619
COLORECTAL,1358,2279,59.5875,1506,2761,54.5454,6564,6565,273,1,7/5/2017 0:00,2063,0.595875,0.545454
COLORECTAL,1376,2308,59.6187,1526,2799,54.5194,6564,6565,273,1,7/6/2017 0:00,2063,0.596187,0.545194
COLORECTAL,1377,2308,59.662,1526,2796,54.5779,6564,6565,273,1,7/7/2017 0:00,2063,0.59662,0.545779
COLORECTAL,1382,2312,59.775,1528,2796,54.6494,6564,6565,273,1,7/8/2017 0:00,2063,0.59775,0.546494
COLORECTAL,1381,2309,59.8094,1528,2796,54.6494,6564,6565,273,1,7/10/2017 0:00,2063,0.598094,0.546494
COLORECTAL,1385,2312,59.9048,1528,2796,54.6494,6564,6565,273,1,7/11/2017 0:00,2063,0.599048,0.546494
COLORECTAL,1385,2314,59.853,1529,2797,54.6657,6564,6565,273,1,7/12/2017 0:00,2063,0.59853,0.546657
COLORECTAL,1381,2315,59.6544,1527,2797,54.5942,6564,6565,273,1,7/13/2017 0:00,2063,0.596544,0.545942
COLORECTAL,1383,2318,59.6635,1528,2795,54.669,6564,6565,273,1,7/14/2017 0:00,2063,0.596635,0.54669
COLORECTAL,1381,2318,59.5772,1527,2795,54.6332,6564,6565,273,1,7/15/2017 0:00,2063,0.595772,0.546332
COLORECTAL,1378,2312,59.602,1527,2795,54.6332,6564,6565,273,1,7/17/2017 0:00,2063,0.59602,0.546332
COLORECTAL,1382,2315,59.6976,1528,2794,54.6886,6564,6565,273,1,7/18/2017 0:00,2063,0.596976,0.546886
COLORECTAL,1382,2311,59.8009,1528,2795,54.669,6564,6565,273,1,7/19/2017 0:00,2063,0.598009,0.54669
COLORECTAL,1381,2310,59.7835,1527,2794,54.6528,6564,6565,273,1,7/20/2017 0:00,2063,0.597835,0.546528
COLORECTAL,1383,2312,59.8183,1527,2795,54.6332,6564,6565,273,1,7/21/2017 0:00,2063,0.598183,0.546332
COLORECTAL,1385,2311,59.9307,1528,2794,54.6886,6564,6565,273,1,7/22/2017 0:00,2063,0.599307,0.546886
COLORECTAL,1379,2304,59.8524,1524,2790,54.6236,6564,6565,273,1,7/24/2017 0:00,2063,0.598524,0.546236
COLORECTAL,1376,2300,59.826,1521,2786,54.5944,6564,6565,273,1,7/25/2017 0:00,2063,0.59826,0.545944
COLORECTAL,1378,2298,59.9651,1524,2785,54.7217,6564,6565,273,1,7/26/2017 0:00,2063,0.599651,0.547217
COLORECTAL,1376,2297,59.9042,1524,2785,54.7217,6564,6565,273,1,7/27/2017 0:00,2063,0.599042,0.547217
COLORECTAL,1375,2298,59.8346,1522,2783,54.6891,6564,6565,273,1,7/28/2017 0:00,2063,0.598346,0.546891
COLORECTAL,1373,2294,59.8517,1524,2784,54.7413,6564,6565,273,1,7/29/2017 0:00,2063,0.598517,0.547413
COLORECTAL,1373,2294,59.8517,1524,2784,54.7413,6564,6565,273,1,7/31/2017 0:00,2063,0.598517,0.547413
COLORECTAL,1379,2298,60.0087,1528,2785,54.8653,6564,6565,273,1,8/1/2017 0:00,2063,0.600087,0.548653
COLORECTAL,1517,2668,56.859,1530,2784,54.9568,6564,6565,273,1,8/2/2017 0:00,2063,0.56859,0.549568
COLORECTAL,1519,2668,56.934,1532,2784,55.0287,6564,6565,273,1,8/3/2017 0:00,2063,0.56934,0.550287
COLORECTAL,1521,2666,57.0517,1534,2782,55.1401,6564,6565,273,1,8/4/2017 0:00,2063,0.570517,0.551401
COLORECTAL,1522,2667,57.0678,1535,2782,55.1761,6564,6565,273,1,8/5/2017 0:00,2063,0.570678,0.551761
COLORECTAL,1522,2666,57.0892,1535,2782,55.1761,6564,6565,273,1,8/7/2017 0:00,2063,0.570892,0.551761
COLORECTAL,1523,2664,57.1696,1536,2783,55.1922,6564,6565,273,1,8/8/2017 0:00,2063,0.571696,0.551922
COLORECTAL,1526,2663,57.3037,1539,2780,55.3597,6564,6565,273,1,8/9/2017 0:00,2063,0.573037,0.553597
COLORECTAL,1529,2663,57.4164,1542,2779,55.4875,6564,6565,273,1,8/10/2017 0:00,2063,0.574164,0.554875
COLORECTAL,1530,2663,57.4539,1543,2778,55.5435,6564,6565,273,1,8/11/2017 0:00,2063,0.574539,0.555435
COLORECTAL,1532,2663,57.5291,1545,2777,55.6355,6564,6565,273,1,8/12/2017 0:00,2063,0.575291,0.556355
COLORECTAL,1531,2662,57.5131,1544,2776,55.6195,6564,6565,273,1,8/14/2017 0:00,2063,0.575131,0.556195
COLORECTAL,1532,2659,57.6156,1545,2771,55.756,6564,6565,273,1,8/15/2017 0:00,2063,0.576156,0.55756
COLORECTAL,1534,2660,57.6691,1547,2771,55.8282,6564,6565,273,1,8/16/2017 0:00,2063,0.576691,0.558282
